data.regionid,data.dnoregion,data.shortname,data.data.from,data.data.to,data.data.intensity.forecast,data.data.intensity.index,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2,SP Distribution,South Scotland,2020-01-02T20:30Z,2020-01-02T21:00Z,7,very low,1,0,1.6,0.1,0,31.5,0,0,65.8
2,SP Distribution,South Scotland,2020-01-02T21:00Z,2020-01-02T21:30Z,7,very low,1,0,1.6,0.1,0,32.6,0,0,64.7
2,SP Distribution,South Scotland,2020-01-02T21:30Z,2020-01-02T22:00Z,9,very low,0.9,0,1.5,0.2,0,33.2,0,0,64.2
2,SP Distribution,South Scotland,2020-01-02T22:00Z,2020-01-02T22:30Z,17,very low,1.1,0,2,0.2,1.7,31.1,0,0,63.9
2,SP Distribution,South Scotland,2020-01-02T22:30Z,2020-01-02T23:00Z,17,very low,1,0,2.1,0.3,1.6,33.7,0,0,61.3
2,SP Distribution,South Scotland,2020-01-02T23:00Z,2020-01-02T23:30Z,19,very low,1,0,2.2,0.4,2.1,36.8,0,0,57.5
2,SP Distribution,South Scotland,2020-01-02T23:30Z,2020-01-03T00:00Z,22,very low,0.9,0,2.6,0.5,2.4,41.8,0,0,51.8
2,SP Distribution,South Scotland,2020-01-03T00:00Z,2020-01-03T00:30Z,22,very low,1,0,2.8,0.7,2.2,39.1,0,0,54.2
2,SP Distribution,South Scotland,2020-01-03T00:30Z,2020-01-03T01:00Z,23,very low,1.2,0,3.3,0.7,2.1,38.1,0,0,54.6
2,SP Distribution,South Scotland,2020-01-03T01:00Z,2020-01-03T01:30Z,17,very low,1.2,0,3.3,0.9,0.8,40.4,0,0,53.4
2,SP Distribution,South Scotland,2020-01-03T01:30Z,2020-01-03T02:00Z,16,very low,1.3,0,3.3,0.9,0.4,42.2,0,0,51.9
2,SP Distribution,South Scotland,2020-01-03T02:00Z,2020-01-03T02:30Z,14,very low,1.3,0,3.2,0.9,0.3,43.3,0,0,51
2,SP Distribution,South Scotland,2020-01-03T02:30Z,2020-01-03T03:00Z,13,very low,1.6,0,3,1.4,0,41,0,0,53
2,SP Distribution,South Scotland,2020-01-03T03:00Z,2020-01-03T03:30Z,13,very low,1.4,0,3.1,1.5,0,42.2,0,0,51.8
2,SP Distribution,South Scotland,2020-01-03T03:30Z,2020-01-03T04:00Z,14,very low,1.3,0,3.3,1.5,0,43.6,0,0,50.3
2,SP Distribution,South Scotland,2020-01-03T04:00Z,2020-01-03T04:30Z,16,very low,1.4,0,3.6,1.4,0,43.5,0,0,50.1
2,SP Distribution,South Scotland,2020-01-03T04:30Z,2020-01-03T05:00Z,19,very low,1.5,0,4.3,1.5,0,44.5,0,0,48.2
2,SP Distribution,South Scotland,2020-01-03T05:00Z,2020-01-03T05:30Z,24,very low,1.6,0,4.3,1.6,1.1,43.6,0,0,47.8
2,SP Distribution,South Scotland,2020-01-03T05:30Z,2020-01-03T06:00Z,24,very low,1.8,0,4.5,1.5,1.3,42.8,0,0,48.1
2,SP Distribution,South Scotland,2020-01-03T06:00Z,2020-01-03T06:30Z,18,very low,1.8,0,4.2,1.5,0,42.9,0,0,49.6
2,SP Distribution,South Scotland,2020-01-03T06:30Z,2020-01-03T07:00Z,22,very low,1.9,0,5.1,1.5,0,43.9,0,0,47.6
2,SP Distribution,South Scotland,2020-01-03T07:00Z,2020-01-03T07:30Z,26,very low,1.9,0,6,1.5,0,42.7,0,0,47.9
2,SP Distribution,South Scotland,2020-01-03T07:30Z,2020-01-03T08:00Z,25,very low,1.8,0,6.3,1.5,0,42,0,0,48.4
2,SP Distribution,South Scotland,2020-01-03T08:00Z,2020-01-03T08:30Z,22,very low,1.7,0,5.7,1.5,0,40.8,0,0,50.3
2,SP Distribution,South Scotland,2020-01-03T08:30Z,2020-01-03T09:00Z,18,very low,1.6,0,4.4,1.4,0,41.1,0,0,51.5
2,SP Distribution,South Scotland,2020-01-03T09:00Z,2020-01-03T09:30Z,17,very low,1.6,0,4.2,1.2,0,39.7,0,0.2,53.1
2,SP Distribution,South Scotland,2020-01-03T09:30Z,2020-01-03T10:00Z,16,very low,1.8,0,3.6,1.2,0,38.3,0,0.4,54.7
2,SP Distribution,South Scotland,2020-01-03T10:00Z,2020-01-03T10:30Z,16,very low,1.8,0,3.7,0.9,0,37.8,0,0.8,55
2,SP Distribution,South Scotland,2020-01-03T10:30Z,2020-01-03T11:00Z,15,very low,1.8,0,3.4,0.8,0,38.2,0,1.1,54.7
2,SP Distribution,South Scotland,2020-01-03T11:00Z,2020-01-03T11:30Z,14,very low,1.8,0,3.2,0.8,0,37.6,0,1.7,54.9
2,SP Distribution,South Scotland,2020-01-03T11:30Z,2020-01-03T12:00Z,14,very low,1.7,0,3.1,0.8,0,36.5,0,1.8,56.1
2,SP Distribution,South Scotland,2020-01-03T12:00Z,2020-01-03T12:30Z,16,very low,1.8,0,3.5,0.7,0,35.5,0,1.6,56.9
2,SP Distribution,South Scotland,2020-01-03T12:30Z,2020-01-03T13:00Z,15,very low,1.6,0,3.6,0.9,0,34.5,0,1.4,58
2,SP Distribution,South Scotland,2020-01-03T13:00Z,2020-01-03T13:30Z,14,very low,1.4,0,3.5,0.5,0,40.5,0,1.1,53
2,SP Distribution,South Scotland,2020-01-03T13:30Z,2020-01-03T14:00Z,14,very low,1.4,0,3.2,0.4,0,41.4,0,0.9,52.7
2,SP Distribution,South Scotland,2020-01-03T14:00Z,2020-01-03T14:30Z,14,very low,1.5,0,3.4,0.3,0,40.6,0,0.7,53.5
2,SP Distribution,South Scotland,2020-01-03T14:30Z,2020-01-03T15:00Z,12,very low,1.6,0,2.8,0.4,0,41,0,0.5,53.7
2,SP Distribution,South Scotland,2020-01-03T15:00Z,2020-01-03T15:30Z,11,very low,1.5,0,2.5,0.6,0,42.2,0,0.2,53
2,SP Distribution,South Scotland,2020-01-03T15:30Z,2020-01-03T16:00Z,12,very low,1.5,0,2.8,0.6,0,42.1,0,0,53
2,SP Distribution,South Scotland,2020-01-03T16:00Z,2020-01-03T16:30Z,13,very low,1.5,0,2.9,0.5,0,41.4,0,0,53.7
2,SP Distribution,South Scotland,2020-01-03T16:30Z,2020-01-03T17:00Z,13,very low,1.4,0,3,0.6,0,41.1,0,0,53.9
2,SP Distribution,South Scotland,2020-01-03T17:00Z,2020-01-03T17:30Z,12,very low,1.4,0,2.9,0.6,0,40.8,0,0,54.3
2,SP Distribution,South Scotland,2020-01-03T17:30Z,2020-01-03T18:00Z,11,very low,1.5,0,2.6,0.6,0,40.4,0,0,54.9
2,SP Distribution,South Scotland,2020-01-03T18:00Z,2020-01-03T18:30Z,10,very low,1.5,0,2.2,0.6,0,39.4,0,0,56.3
2,SP Distribution,South Scotland,2020-01-03T18:30Z,2020-01-03T19:00Z,9,very low,1.4,0,2.1,0.2,0,38.8,0,0,57.5
2,SP Distribution,South Scotland,2020-01-03T19:00Z,2020-01-03T19:30Z,8,very low,1.4,0,1.9,0.3,0,38,0,0,58.4
2,SP Distribution,South Scotland,2020-01-03T19:30Z,2020-01-03T20:00Z,8,very low,1.4,0,1.8,0.2,0,37.4,0,0,59.2
2,SP Distribution,South Scotland,2020-01-03T20:00Z,2020-01-03T20:30Z,7,very low,1.3,0,1.6,0.1,0,36.7,0,0,60.3
2,SP Distribution,South Scotland,2020-01-03T20:30Z,2020-01-03T21:00Z,7,very low,1.3,0,1.5,0.1,0,36.5,0,0,60.6
2,SP Distribution,South Scotland,2020-01-03T21:00Z,2020-01-03T21:30Z,7,very low,1.3,0,1.5,0.1,0,36.5,0,0,60.6
2,SP Distribution,South Scotland,2020-01-03T21:30Z,2020-01-03T22:00Z,7,very low,1.3,0,1.3,0.2,0,36.4,0,0,60.8
2,SP Distribution,South Scotland,2020-01-03T22:00Z,2020-01-03T22:30Z,12,very low,1.2,0,1.4,0.2,1.2,35.5,0,0,60.5
2,SP Distribution,South Scotland,2020-01-03T22:30Z,2020-01-03T23:00Z,12,very low,1,0,1.3,0.1,1.5,35.9,0,0,60.2
2,SP Distribution,South Scotland,2020-01-03T23:00Z,2020-01-03T23:30Z,8,very low,1.4,0,1.7,0.2,0,37,0,0,59.7
2,SP Distribution,South Scotland,2020-01-03T23:30Z,2020-01-04T00:00Z,10,very low,1.3,0,2.3,0.2,0,42.2,0,0,54
2,SP Distribution,South Scotland,2020-01-04T00:00Z,2020-01-04T00:30Z,11,very low,1.6,0,2.1,0.2,0,38.4,0,0,57.7
2,SP Distribution,South Scotland,2020-01-04T00:30Z,2020-01-04T01:00Z,18,very low,1.7,0,2.2,0.2,1.8,35.6,0,0,58.5
2,SP Distribution,South Scotland,2020-01-04T01:00Z,2020-01-04T01:30Z,14,very low,1.7,0,2.3,0.2,0.9,35.4,0,0,59.5
2,SP Distribution,South Scotland,2020-01-04T01:30Z,2020-01-04T02:00Z,14,very low,1.8,0,2.5,0.3,0.5,35.7,0,0,59.2
2,SP Distribution,South Scotland,2020-01-04T02:00Z,2020-01-04T02:30Z,15,very low,1.8,0,2.6,0.3,0.8,35.7,0,0,58.8
2,SP Distribution,South Scotland,2020-01-04T02:30Z,2020-01-04T03:00Z,18,very low,1.8,0,3.3,0.9,0.6,31.7,0,0,61.7
2,SP Distribution,South Scotland,2020-01-04T03:00Z,2020-01-04T03:30Z,21,very low,2.1,0,3.5,0.9,1.2,32,0,0,60.3
2,SP Distribution,South Scotland,2020-01-04T03:30Z,2020-01-04T04:00Z,19,very low,2.1,0,3.3,0.9,1.1,32.1,0,0,60.5
2,SP Distribution,South Scotland,2020-01-04T04:00Z,2020-01-04T04:30Z,18,very low,2,0,3.4,0.9,0.6,31.7,0,0,61.4
2,SP Distribution,South Scotland,2020-01-04T04:30Z,2020-01-04T05:00Z,19,very low,1.6,0,3.4,0.9,0.7,31.4,0,0,62
2,SP Distribution,South Scotland,2020-01-04T05:00Z,2020-01-04T05:30Z,23,very low,1.4,0,3.6,0.9,1.7,31.8,0,0,60.6
2,SP Distribution,South Scotland,2020-01-04T05:30Z,2020-01-04T06:00Z,19,very low,1.4,0,3.6,1,1.1,32.9,0,0,60
2,SP Distribution,South Scotland,2020-01-04T06:00Z,2020-01-04T06:30Z,16,very low,1.5,0,3.7,1.1,0,33.6,0,0,60.1
2,SP Distribution,South Scotland,2020-01-04T06:30Z,2020-01-04T07:00Z,17,very low,1.8,0,3.8,1.1,0,34.7,0,0,58.6
2,SP Distribution,South Scotland,2020-01-04T07:00Z,2020-01-04T07:30Z,20,very low,1.8,0,4.2,1.1,0,35.3,0,0,57.6
2,SP Distribution,South Scotland,2020-01-04T07:30Z,2020-01-04T08:00Z,28,very low,2.1,0,4.3,1.1,2.1,35.2,0,0,55.2
2,SP Distribution,South Scotland,2020-01-04T08:00Z,2020-01-04T08:30Z,29,very low,2.2,0,4.2,1.1,2.2,35.8,0,0,54.5
2,SP Distribution,South Scotland,2020-01-04T08:30Z,2020-01-04T09:00Z,29,very low,2.1,0,4.6,1.2,2.2,36.7,0,0,53.2
2,SP Distribution,South Scotland,2020-01-04T09:00Z,2020-01-04T09:30Z,25,very low,2.2,0,4.8,1.2,1.1,38,0,0.1,52.6
2,SP Distribution,South Scotland,2020-01-04T09:30Z,2020-01-04T10:00Z,23,very low,2.3,0,5,1.3,0.4,39.6,0,0.1,51.3
2,SP Distribution,South Scotland,2020-01-04T10:00Z,2020-01-04T10:30Z,19,very low,2.4,0,4.4,1.3,0,40.1,0,0.3,51.5
2,SP Distribution,South Scotland,2020-01-04T10:30Z,2020-01-04T11:00Z,17,very low,2.4,0,3.9,1,0,40.9,0,0.4,51.4
2,SP Distribution,South Scotland,2020-01-04T11:00Z,2020-01-04T11:30Z,17,very low,2.5,0,3.7,0.8,0,42,0,0.7,50.3
2,SP Distribution,South Scotland,2020-01-04T11:30Z,2020-01-04T12:00Z,17,very low,2.6,0,3.6,0.7,0,42.1,0,0.8,50.2
2,SP Distribution,South Scotland,2020-01-04T12:00Z,2020-01-04T12:30Z,17,very low,2.3,0,3.9,0.5,0,42.4,0,0.9,50
2,SP Distribution,South Scotland,2020-01-04T12:30Z,2020-01-04T13:00Z,16,very low,2.1,0,3.6,0.6,0,41.9,0,0.8,51
2,SP Distribution,South Scotland,2020-01-04T13:00Z,2020-01-04T13:30Z,15,very low,1.9,0,3.4,0.4,0,44.2,0,0.6,49.5
2,SP Distribution,South Scotland,2020-01-04T13:30Z,2020-01-04T14:00Z,15,very low,1.9,0,3.4,0.5,0,44.9,0,0.4,48.9
2,SP Distribution,South Scotland,2020-01-04T14:00Z,2020-01-04T14:30Z,17,very low,1.9,0,4,0.6,0,45.6,0,0.2,47.7
2,SP Distribution,South Scotland,2020-01-04T14:30Z,2020-01-04T15:00Z,17,very low,2,0,3.9,0.5,0,47.4,0,0.1,46.1
2,SP Distribution,South Scotland,2020-01-04T15:00Z,2020-01-04T15:30Z,18,very low,2,0,4.3,0.5,0,50.2,0,0,43
2,SP Distribution,South Scotland,2020-01-04T15:30Z,2020-01-04T16:00Z,17,very low,2.1,0,3.8,0.6,0,53.1,0,0,40.4
2,SP Distribution,South Scotland,2020-01-04T16:00Z,2020-01-04T16:30Z,18,very low,2,0,4.1,0.9,0,53.4,0,0,39.6
2,SP Distribution,South Scotland,2020-01-04T16:30Z,2020-01-04T17:00Z,18,very low,1.9,0,4.2,0.8,0,52.4,0,0,40.7
2,SP Distribution,South Scotland,2020-01-04T17:00Z,2020-01-04T17:30Z,17,very low,2,0,4,0.8,0,52.4,0,0,40.8
2,SP Distribution,South Scotland,2020-01-04T17:30Z,2020-01-04T18:00Z,15,very low,2,0,3.6,0.8,0,52.3,0,0,41.3
2,SP Distribution,South Scotland,2020-01-04T18:00Z,2020-01-04T18:30Z,14,very low,1.9,0,3.1,0.8,0,51.1,0,0,43.1
2,SP Distribution,South Scotland,2020-01-04T18:30Z,2020-01-04T19:00Z,12,very low,1.7,0,2.9,0.6,0,50.7,0,0,44.1
2,SP Distribution,South Scotland,2020-01-04T19:00Z,2020-01-04T19:30Z,12,very low,1.4,0,2.6,0.4,0,49.6,0,0,46
2,SP Distribution,South Scotland,2020-01-04T19:30Z,2020-01-04T20:00Z,13,very low,1.5,0,2.7,0.2,0,44.9,0,0,50.7
2,SP Distribution,South Scotland,2020-01-04T20:00Z,2020-01-04T20:30Z,16,very low,1.4,0,2.6,0.2,1.2,45,0,0,49.6
2,SP Distribution,South Scotland,2020-01-04T20:30Z,2020-01-04T21:00Z,16,very low,1.4,0,2.6,0.1,0.9,43.2,0,0,51.8
2,SP Distribution,South Scotland,2020-01-04T21:00Z,2020-01-04T21:30Z,16,very low,1.4,0,2.4,0.1,1.1,42,0,0,53
2,SP Distribution,South Scotland,2020-01-04T21:30Z,2020-01-04T22:00Z,15,very low,1.3,0,2.1,0.2,1.3,41.2,0,0,53.9
2,SP Distribution,South Scotland,2020-01-04T22:00Z,2020-01-04T22:30Z,15,very low,1.3,0,1.8,0.2,1.4,40.4,0,0,54.9
2,SP Distribution,South Scotland,2020-01-04T22:30Z,2020-01-04T23:00Z,17,very low,1.4,0,1.9,0.4,1.9,36.7,0,0,57.7
2,SP Distribution,South Scotland,2020-01-04T23:00Z,2020-01-04T23:30Z,12,very low,1.3,0,1.8,0.3,1,35.3,0,0,60.3
2,SP Distribution,South Scotland,2020-01-04T23:30Z,2020-01-05T00:00Z,16,very low,1.3,0,1.8,0.4,1.2,34.9,0,0,60.4
2,SP Distribution,South Scotland,2020-01-05T00:00Z,2020-01-05T00:30Z,23,very low,1.3,0,2.1,0.3,3.1,34.6,0,0,58.6
2,SP Distribution,South Scotland,2020-01-05T00:30Z,2020-01-05T01:00Z,26,very low,1.4,0,2.5,0.4,3.2,35.1,0,0,57.4
2,SP Distribution,South Scotland,2020-01-05T01:00Z,2020-01-05T01:30Z,26,very low,1.4,0,2.6,0.4,3.2,35.5,0,0,56.9
2,SP Distribution,South Scotland,2020-01-05T01:30Z,2020-01-05T02:00Z,26,very low,1.4,0,2.7,0.5,3,35.2,0,0,57.2
2,SP Distribution,South Scotland,2020-01-05T02:00Z,2020-01-05T02:30Z,25,very low,1.4,0,2.8,0.5,2.9,35.5,0,0,56.9
2,SP Distribution,South Scotland,2020-01-05T02:30Z,2020-01-05T03:00Z,31,very low,1.7,0,3.6,0.5,3.4,31.4,0,0,59.4
2,SP Distribution,South Scotland,2020-01-05T03:00Z,2020-01-05T03:30Z,31,very low,1.6,0,3.7,0.8,3.4,31,0,0,59.5
2,SP Distribution,South Scotland,2020-01-05T03:30Z,2020-01-05T04:00Z,31,very low,1.6,0,3.6,0.8,3.4,30.9,0,0,59.7
2,SP Distribution,South Scotland,2020-01-05T04:00Z,2020-01-05T04:30Z,31,very low,1.6,0,3.7,0.9,3.3,30.7,0,0,59.8
2,SP Distribution,South Scotland,2020-01-05T04:30Z,2020-01-05T05:00Z,32,very low,1.7,0,4,0.9,3.3,30.5,0,0,59.6
2,SP Distribution,South Scotland,2020-01-05T05:00Z,2020-01-05T05:30Z,33,very low,1.6,0,4.1,0.9,3.3,30.8,0,0,59.3
2,SP Distribution,South Scotland,2020-01-05T05:30Z,2020-01-05T06:00Z,35,very low,1.6,0,4.7,1,3.4,31.1,0,0,58.2
2,SP Distribution,South Scotland,2020-01-05T06:00Z,2020-01-05T06:30Z,35,very low,1.6,0,4.7,1.1,3.3,30.7,0,0,58.6
2,SP Distribution,South Scotland,2020-01-05T06:30Z,2020-01-05T07:00Z,33,very low,1.6,0,4.7,1.1,3.2,30.6,0,0,58.8
2,SP Distribution,South Scotland,2020-01-05T07:00Z,2020-01-05T07:30Z,31,very low,2,0,4.2,1.1,2.9,30.7,0,0,59.1
2,SP Distribution,South Scotland,2020-01-05T07:30Z,2020-01-05T08:00Z,29,very low,2.2,0,3.8,1,2.7,30.6,0,0,59.7
2,SP Distribution,South Scotland,2020-01-05T08:00Z,2020-01-05T08:30Z,28,very low,2.1,0,3.5,1.1,2.6,29.9,0,0,60.8
2,SP Distribution,South Scotland,2020-01-05T08:30Z,2020-01-05T09:00Z,27,very low,2.2,0,3.2,1.1,2.8,29.5,0,0,61.2
2,SP Distribution,South Scotland,2020-01-05T09:00Z,2020-01-05T09:30Z,27,very low,2.1,0,2.8,1.1,3,29.8,0,0.1,61.1
2,SP Distribution,South Scotland,2020-01-05T09:30Z,2020-01-05T10:00Z,27,very low,2.1,0,3.2,1.1,2.9,29.3,0,0.1,61.3
2,SP Distribution,South Scotland,2020-01-05T10:00Z,2020-01-05T10:30Z,27,very low,2.2,0,2.7,0.9,3.1,29.4,0,0.4,61.3
2,SP Distribution,South Scotland,2020-01-05T10:30Z,2020-01-05T11:00Z,27,very low,2.1,0,2.6,0.9,3.1,28.9,0,0.4,62
2,SP Distribution,South Scotland,2020-01-05T11:00Z,2020-01-05T11:30Z,26,very low,2.1,0,2.7,0.7,3.1,28.6,0,0.5,62.3
2,SP Distribution,South Scotland,2020-01-05T11:30Z,2020-01-05T12:00Z,27,very low,2,0,2.7,0.6,3.1,27.9,0,0.6,63.1
2,SP Distribution,South Scotland,2020-01-05T12:00Z,2020-01-05T12:30Z,28,very low,2,0,2.9,0.5,3.1,27.7,0,0.6,63.2
2,SP Distribution,South Scotland,2020-01-05T12:30Z,2020-01-05T13:00Z,27,very low,1.7,0,2.9,0.5,3.2,29,0,0.5,62.2
2,SP Distribution,South Scotland,2020-01-05T13:00Z,2020-01-05T13:30Z,28,very low,1.7,0,3.2,0.3,3.2,29.2,0,0.4,62
2,SP Distribution,South Scotland,2020-01-05T13:30Z,2020-01-05T14:00Z,27,very low,1.6,0,3,0.2,3.1,33.8,0,0.3,58
2,SP Distribution,South Scotland,2020-01-05T14:00Z,2020-01-05T14:30Z,26,very low,1.6,0,2.7,0.3,3.1,32.3,0,0.3,59.7
2,SP Distribution,South Scotland,2020-01-05T14:30Z,2020-01-05T15:00Z,27,very low,1.5,0,2.9,0.3,2.9,34.2,0,0.3,57.9
2,SP Distribution,South Scotland,2020-01-05T15:00Z,2020-01-05T15:30Z,29,very low,1.6,0,3.3,0.3,3.3,34.6,0,0.1,56.8
2,SP Distribution,South Scotland,2020-01-05T15:30Z,2020-01-05T16:00Z,31,very low,1.7,0,3.7,0.3,3.3,34.3,0,0,56.7
2,SP Distribution,South Scotland,2020-01-05T16:00Z,2020-01-05T16:30Z,33,very low,1.7,0,4.1,0.6,3.4,34.1,0,0,56.1
2,SP Distribution,South Scotland,2020-01-05T16:30Z,2020-01-05T17:00Z,31,very low,1.7,0,4.4,0.6,2.9,34.5,0,0,55.9
2,SP Distribution,South Scotland,2020-01-05T17:00Z,2020-01-05T17:30Z,29,very low,1.8,0,4.6,0.6,2.4,34.7,0,0,55.9
2,SP Distribution,South Scotland,2020-01-05T17:30Z,2020-01-05T18:00Z,24,very low,1.7,0,3.8,0.6,1.9,34.7,0,0,57.3
2,SP Distribution,South Scotland,2020-01-05T18:00Z,2020-01-05T18:30Z,20,very low,1.7,0,3.1,0.7,1.6,35,0,0,57.9
2,SP Distribution,South Scotland,2020-01-05T18:30Z,2020-01-05T19:00Z,17,very low,1.6,0,2.4,0.3,1.4,34.3,0,0,60
2,SP Distribution,South Scotland,2020-01-05T19:00Z,2020-01-05T19:30Z,18,very low,1.4,0,2.1,0.2,2.1,33.1,0,0,61.1
2,SP Distribution,South Scotland,2020-01-05T19:30Z,2020-01-05T20:00Z,17,very low,1.4,0,2,0.2,1.7,33.2,0,0,61.5
2,SP Distribution,South Scotland,2020-01-05T20:00Z,2020-01-05T20:30Z,16,very low,1.3,0,2.1,0.1,1.6,32.7,0,0,62.2
2,SP Distribution,South Scotland,2020-01-05T20:30Z,2020-01-05T21:00Z,13,very low,1.3,0,1.6,0.1,1.2,33.3,0,0,62.5
2,SP Distribution,South Scotland,2020-01-05T21:00Z,2020-01-05T21:30Z,16,very low,1.3,0,1.5,0.1,1.7,32.2,0,0,63.2
2,SP Distribution,South Scotland,2020-01-05T21:30Z,2020-01-05T22:00Z,18,very low,1.1,0,1.5,0.1,2.6,31.5,0,0,63.2
2,SP Distribution,South Scotland,2020-01-05T22:00Z,2020-01-05T22:30Z,17,very low,1.1,0,1.7,0.2,2.1,30.4,0,0,64.5
2,SP Distribution,South Scotland,2020-01-05T22:30Z,2020-01-05T23:00Z,20,very low,1.1,0,1.9,0.3,2.5,30.9,0,0,63.3
2,SP Distribution,South Scotland,2020-01-05T23:00Z,2020-01-05T23:30Z,21,very low,1.2,0,2.6,0.3,2,32.9,0,0,61
2,SP Distribution,South Scotland,2020-01-05T23:30Z,2020-01-06T00:00Z,25,very low,1.6,0,3.4,0.4,2.3,36.4,0,0,55.9
2,SP Distribution,South Scotland,2020-01-06T00:00Z,2020-01-06T00:30Z,26,very low,1.4,0,3.9,0.3,2.1,32.4,0,0,59.9
2,SP Distribution,South Scotland,2020-01-06T00:30Z,2020-01-06T01:00Z,26,very low,1.3,0,4,0.3,1.9,29.1,0,0,63.4
2,SP Distribution,South Scotland,2020-01-06T01:00Z,2020-01-06T01:30Z,27,very low,1.3,0,4.4,0.2,1.9,28.8,0,0,63.4
2,SP Distribution,South Scotland,2020-01-06T01:30Z,2020-01-06T02:00Z,26,very low,1.3,0,4.3,0.3,1.9,28.1,0,0,64.1
2,SP Distribution,South Scotland,2020-01-06T02:00Z,2020-01-06T02:30Z,26,very low,1.3,0,4.1,0.3,1.9,27.6,0,0,64.8
2,SP Distribution,South Scotland,2020-01-06T02:30Z,2020-01-06T03:00Z,25,very low,1.5,0,4,1.1,1.8,27.8,0,0,63.8
2,SP Distribution,South Scotland,2020-01-06T03:00Z,2020-01-06T03:30Z,23,very low,1.6,0,3.4,1.1,1.8,28.7,0,0,63.4
2,SP Distribution,South Scotland,2020-01-06T03:30Z,2020-01-06T04:00Z,23,very low,1.6,0,3.3,1.1,1.8,28.8,0,0,63.4
2,SP Distribution,South Scotland,2020-01-06T04:00Z,2020-01-06T04:30Z,23,very low,1.5,0,3.5,1.1,1.8,29,0,0,63.1
2,SP Distribution,South Scotland,2020-01-06T04:30Z,2020-01-06T05:00Z,24,very low,1.5,0,3.8,1.1,1.8,29,0,0,62.8
2,SP Distribution,South Scotland,2020-01-06T05:00Z,2020-01-06T05:30Z,24,very low,1.3,0,3.8,1.1,1.8,28.4,0,0,63.6
2,SP Distribution,South Scotland,2020-01-06T05:30Z,2020-01-06T06:00Z,27,very low,1.3,0,4.6,1.2,1.8,28.1,0,0,63
2,SP Distribution,South Scotland,2020-01-06T06:00Z,2020-01-06T06:30Z,28,very low,1.4,0,5.2,1.1,1.4,27.4,0,0,63.5
2,SP Distribution,South Scotland,2020-01-06T06:30Z,2020-01-06T07:00Z,29,very low,1.6,0,5.2,1.2,1.7,26.7,0,0,63.6
2,SP Distribution,South Scotland,2020-01-06T07:00Z,2020-01-06T07:30Z,29,very low,1.7,0,5.1,1.2,1.6,26.2,0,0,64.2
2,SP Distribution,South Scotland,2020-01-06T07:30Z,2020-01-06T08:00Z,29,very low,1.7,0,5.1,1.2,1.6,25.8,0,0,64.6
2,SP Distribution,South Scotland,2020-01-06T08:00Z,2020-01-06T08:30Z,29,very low,1.6,0,5.2,1.2,1.6,25.8,0,0,64.6
2,SP Distribution,South Scotland,2020-01-06T08:30Z,2020-01-06T09:00Z,28,very low,1.5,0,5.3,1.2,1.6,26.1,0,0,64.3
2,SP Distribution,South Scotland,2020-01-06T09:00Z,2020-01-06T09:30Z,23,very low,1.4,0,3.9,1.1,1.7,26,0,0,65.9
2,SP Distribution,South Scotland,2020-01-06T09:30Z,2020-01-06T10:00Z,22,very low,1.4,0,3.5,0.8,1.6,26.2,0,0.1,66.4
2,SP Distribution,South Scotland,2020-01-06T10:00Z,2020-01-06T10:30Z,22,very low,1.5,0,3.5,0.7,1.7,26.3,0,0.1,66.2
2,SP Distribution,South Scotland,2020-01-06T10:30Z,2020-01-06T11:00Z,21,very low,1.4,0,3.4,0.6,1.7,26.2,0,0.2,66.5
2,SP Distribution,South Scotland,2020-01-06T11:00Z,2020-01-06T11:30Z,21,very low,1.4,0,3.1,0.5,1.6,26.3,0,0.3,66.8
2,SP Distribution,South Scotland,2020-01-06T11:30Z,2020-01-06T12:00Z,20,very low,1.4,0,3.1,0.4,1.6,26.7,0,0.3,66.5
2,SP Distribution,South Scotland,2020-01-06T12:00Z,2020-01-06T12:30Z,20,very low,1.4,0,3,0.4,1.6,26.7,0,0.3,66.6
2,SP Distribution,South Scotland,2020-01-06T12:30Z,2020-01-06T13:00Z,20,very low,1.3,0,3,0.4,1.6,26.9,0,0.3,66.5
2,SP Distribution,South Scotland,2020-01-06T13:00Z,2020-01-06T13:30Z,20,very low,1.3,0,3,0.4,1.6,27.2,0,0.3,66.2
2,SP Distribution,South Scotland,2020-01-06T13:30Z,2020-01-06T14:00Z,20,very low,1.2,0,2.9,0.4,1.7,27.8,0,0.2,65.8
2,SP Distribution,South Scotland,2020-01-06T14:00Z,2020-01-06T14:30Z,23,very low,1.2,0,3.4,0.4,1.8,27.9,0,0.1,65.2
2,SP Distribution,South Scotland,2020-01-06T14:30Z,2020-01-06T15:00Z,24,very low,1.2,0,3.6,0.5,1.8,29.7,0,0.1,63.1
2,SP Distribution,South Scotland,2020-01-06T15:00Z,2020-01-06T15:30Z,24,very low,1.3,0,3.7,0.6,1.9,28.8,0,0.1,63.6
2,SP Distribution,South Scotland,2020-01-06T15:30Z,2020-01-06T16:00Z,20,very low,1.3,0,3.9,0.6,1,29.4,0,0,63.8
2,SP Distribution,South Scotland,2020-01-06T16:00Z,2020-01-06T16:30Z,18,very low,1.3,0,4.3,0.7,0,30.4,0,0,63.3
2,SP Distribution,South Scotland,2020-01-06T16:30Z,2020-01-06T17:00Z,17,very low,1.3,0,4.3,1,0,31,0,0,62.4
