LA Code,Year,Region,Coal - Industrial,Coal - Commercial,Coal - Domestic,Coal - Rail,Coal - Public Sector,Coal - Agriculture,Coal - Total,Manufactured fuels - Industrial,Manufactured fuels - Domestic,Manufactured fuels - Total,Petroleum products - Industrial,Petroleum products - Commercial,Petroleum products - Domestic,Petroleum products - Road transport,Petroleum products - Rail,Petroleum products - Public Sector,Petroleum products - Agriculture,Petroleum products - Total,Gas - Industrial,Gas - Commercial,Gas - Domestic,Gas - Total,Electricity - Industrial & Commercial,Electricity - Domestic,Electricity - Total,Bioenergy & Wastes - Industrial,Bioenergy & Wastes - Commercial,Bioenergy & wastes - Domestic,Bioenergy & wastes - Total,All fuels - Total,Consuming Sector - Industry & Commercial,Consuming Sector - Domestic,Consuming Sector - Transport
S12000023,2017,Orkney Islands,4.57288311,0.323713177,14.80658342,0,0.848659615,0,20.55183932,0,7.526750885,7.526750885,68.46071072,3.083891419,75.21130863,103.8644096,0,1.656196062,128.8488318,381.1253482,0,0,0,0,56.30527251,81.75580675,138.0610793,0.169601288,0.147243001,16.86338206,17.18022635,564.445244,264.4170027,196.1638317,103.8644096
S12000021,2017,North Ayrshire,3.025655625,0.19055455,4.989172948,0,0.122744765,0,8.328127886,0.426348159,3.916815667,4.343163827,109.1597419,2.215228204,37.22698178,591.4783469,6.773188873,0.257709147,48.76182905,795.8730259,745.8592235,685.9851025,769.4808667,2201.325193,425.6347225,244.1386211,669.7733436,811.7002143,704.6949749,35.4031539,1551.798343,5231.441197,3538.034049,1095.155612,598.2515358
S12000020,2017,Moray,57.23489643,0.216035868,18.24916521,0.893581793,0.451259433,0,77.04493873,0,9.967481219,9.967481219,160.9815373,1.705292618,133.0276764,577.8449174,6.798237195,4.202662238,98.38334573,982.9436689,709.2033226,652.2717674,446.7160684,1808.191159,308.047251,185.8537283,493.9009793,28.80518567,25.00784063,35.65368988,89.46671618,3461.514943,2046.510397,829.4678094,585.5367364
S12000019,2017,Midlothian,4.716162338,0.13686041,9.899182695,0,0.338484742,0,15.09069018,0,5.598272938,5.598272938,63.82522694,2.147956563,29.20400433,527.8401266,0.931960327,0.11493073,23.40835503,647.4725605,93.65185405,86.13391735,497.3232864,677.1090578,205.2913815,138.7116185,344.0030001,0.281835471,0.244681518,23.46165947,23.98817646,1713.261758,480.2916466,704.1980243,528.7720869
S12000018,2017,Inverclyde,0.004345212,0.031735293,1.299454709,0,0,0,1.335535214,0.046952217,1.246512867,1.293465084,17.29714101,0.343354618,5.007349998,403.6098803,0.571784054,0.385817528,7.983200217,435.1985277,97.93986893,90.07771027,479.6185025,667.6360817,166.1182842,135.7162049,301.8344891,2.60E-04,2.25E-04,14.09377598,14.09426109,1421.39236,380.2288945,636.981801,404.1816644
S12000017,2017,Highland,52.57169809,2.532837724,117.075554,2.904140826,3.770994122,0,178.8552248,0.851918725,59.11800986,59.96992859,525.6106769,20.28655438,585.3095958,2120.218715,36.93396923,39.21164909,320.3779812,3647.949141,287.1297649,264.0803184,596.1482799,1147.358363,917.7813092,653.9446496,1571.725959,544.8768087,473.0465045,124.8148212,1142.738135,7748.596751,3452.129016,2136.41091,2160.056825
S12000014,2017,Falkirk,0.765422088,0.061653665,10.07236386,0.428825524,0.150830412,0,11.47909555,625.8454344,6.188605307,632.0340397,13860.7002,2.195996336,23.08769248,1381.970594,46.01674884,1.028555839,24.44600006,15339.44579,391.7298773,360.2836186,931.0000357,1683.013532,417.5627174,270.2181895,687.7809068,0.045741236,0.039711236,34.47190992,34.55736239,18388.31072,15684.85576,1275.038797,1428.416168
S12000013,2017,Na h-Eileanan Siar,16.20288389,0.225238582,22.9161082,0,0.633814566,0,39.97804524,0,11.2837626,11.2837626,101.6384927,1.829397791,127.1524638,156.8757615,5.322443333,0.960609681,37.6177602,431.396929,2.577408507,2.3705061,17.72551834,22.67343294,68.0976504,88.45476248,156.5524129,0.965571337,0.838281495,18.23407779,20.03793062,681.9225133,233.9576153,285.7666932,162.1982048
S12000011,2017,East Renfrewshire,0.421655617,0.003235257,1.686064984,0,0,0,2.110955857,0.04708181,1.701792814,1.748874625,14.45342985,0.250218299,9.293283606,626.0266617,15.88280577,0.130415552,16.09805728,682.1348721,55.18812179,50.75787521,651.2060079,757.152005,73.2618705,155.3465673,228.6084378,0.025197923,0.021876118,20.10425271,20.15132675,1691.906472,210.6590352,839.3379693,641.9094675
S12000010,2017,East Lothian,613.2111366,0.168132119,12.55747891,0,0.240597939,0,626.1773456,0.533226789,7.127325641,7.66055243,73.41004715,3.987877619,49.81428661,773.0708027,2.124722881,0.60876072,40.21613625,943.2326339,109.7059961,100.8993073,557.2487066,767.85401,287.7222855,187.6602102,475.3824957,74.47418034,64.65635923,30.31543525,169.4459749,2989.753013,1369.834044,844.7234432,775.1955256
S12000008,2017,East Ayrshire,6.77172069,0.143264388,7.129045904,0,0.415165926,0,14.45919691,0.05324492,4.587970709,4.641215629,101.916426,1.069427579,37.55171329,858.619708,23.73942921,0.838576568,101.5871763,1125.322457,163.3086455,150.1989844,750.2612627,1063.768893,240.652845,189.0496339,429.7024789,62.4614081,54.227213,28.8715747,145.5601958,2783.454437,883.6440983,1017.451201,882.3591373
S12000006,2017,Dumfries and Galloway,34.94627194,0.651466464,35.33985869,0,1.192961136,0,72.13055823,0.475814841,19.34587241,19.82168725,224.5089566,5.560666228,255.355722,2129.583091,46.02697061,1.450633428,525.4113516,3187.897391,304.2055193,279.7853103,618.5556604,1202.54649,521.0511869,329.0340193,850.0852062,2.05758605,1.786337522,69.98379268,73.82771625,5406.309049,1903.084062,1327.614926,2175.610062
S12000005,2017,Clackmannanshire,0.479519077,0.016697191,2.845983371,0,0.114426593,0,3.456626232,0,1.919880191,1.919880191,21.67309314,0.332085102,9.132105495,235.5911569,49.00095938,0.048841674,10.4798916,326.2581333,424.9670276,390.8526446,306.9569812,1122.776653,218.2137482,85.58726431,303.8010125,1.41E-04,1.23E-04,13.4270469,13.42731123,1771.639616,1067.178239,419.8692615,284.5921163
K03000001,2017,GREAT BRITAIN (inc Unallocated),11853.75302,84.76046085,4235.184152,125.1534936,208.2939599,0,16507.14509,23492.22226,2988.107429,26480.32969,106959.527,1085.236682,21527.39918,426832.6554,7442.638662,521.4521951,14994.39859,579363.3076,96720.22098,88955.97,320028.8978,505705.0888,174321.531,105354.757,279676.2881,8956.669263,7775.924794,22174.37427,38906.96833,1446639.128,535929.9602,476308.7199,434400.4475
K02000001,2017,UNITED KINGDOM (inc Unallocated),13805.41148,92.83501117,4708.457231,125.2214495,237.0482374,0,18968.97341,23517.65827,3280.591734,26798.25,113131.1065,1172.049347,28821.01067,440619.0225,7587.312143,594.0633904,16905.55917,608830.1238,98662.6846,90742.50164,322862.1504,512267.3366,179091.425,108315.7814,287407.2064,9176.611976,7966.872784,23830.67996,40974.16473,1495246.055,555095.8274,491818.6714,448331.5561
S92000003,2018,SCOTLAND,873.7621527,10.24356443,505.1468803,4.24685682,20.36711425,0,1413.766569,827.1015478,308.1132646,1135.214812,22774.20443,118.6800031,3122.027051,38192.80553,595.7089579,169.5211811,3033.759638,68006.70679,9952.230603,9264.341747,28361.3137,47577.88605,14509.38271,9686.092212,24195.47492,1947.926733,1546.927312,1579.253651,5074.107695,147403.1568,65048.44874,43561.94676,38792.76134
S12000050,2018,North Lanarkshire,2.204567797,0.042924446,9.752181193,0,0.02013574,0,12.01980918,31.7997165,7.847759122,39.64747562,213.5702891,2.226464761,32.38764632,3055.347566,27.37053097,1.582585523,28.07040517,3360.555488,493.8679896,459.7322969,1988.655992,2942.256279,794.2825674,518.7413809,1313.023948,0.016869155,0.013396478,71.55802563,71.58829126,7739.091291,2027.430209,2628.942985,3082.718097
S12000049,2018,Glasgow City,0,5.50E-04,5.485787625,0,0,0,5.486337724,0.909210861,5.872450537,6.781661398,253.8474671,4.256631498,13.83858593,3059.280117,18.85645982,27.46446055,4.136716696,3381.680438,1150.011594,1070.52387,2924.586312,5145.121776,1799.874419,932.8848403,2732.759259,0,0,71.77618449,71.77618449,11343.60566,4311.02492,3954.444161,3078.136577
S12000048,2018,Perth and Kinross,22.3000437,0.772262924,18.5904873,0,1.059517225,0,42.72231116,0.046852316,11.6866797,11.73353202,105.5538761,6.839852057,197.9387138,2139.565184,35.88797154,1.074209183,171.9597885,2658.819595,167.3391468,155.7728217,709.228809,1032.340778,393.0056029,336.0879436,729.0935465,0,0,65.63249721,65.63249721,4540.34226,1025.723973,1339.165131,2175.453155
S12000047,2018,Fife,4.225727564,0.216984376,20.04301248,0,2.147886969,0,26.63361139,11.97974805,14.41314014,26.39288819,4423.270438,6.557698324,96.04388577,2198.9054,36.85474737,1.277804859,94.41516121,6857.325136,589.9242244,549.1492146,2270.475079,3409.548519,911.6382232,597.218211,1508.856434,31.5621649,25.06479021,109.9686726,166.5956278,11995.35222,6651.430067,3108.162001,2235.760148
S12000045,2018,East Dunbartonshire,1.211559832,0.011705165,2.296587439,0,0.0118753,0,3.531727736,0.042801761,2.332942587,2.375744348,34.7915516,0.558076296,8.769964717,465.1193111,50.05218581,0.09735302,9.485731787,568.8741743,75.83728494,70.59548286,769.9798445,916.4126123,166.5338157,169.6590948,336.1929105,0,0,27.33465072,27.33465072,1854.72182,359.1772383,980.3730848,515.1714969
S12000042,2018,Dundee City,0.005019089,3.28E-04,2.86664581,0,7.42E-04,0,2.87273486,0.132455838,3.151160607,3.283616445,89.42843274,0.59480372,5.639769499,706.885579,4.125681187,0.293749365,1.160596835,808.1286123,343.1246866,319.4082298,761.0238049,1423.556721,359.6102025,273.7260757,633.3362782,0,0,39.29022869,39.29022869,2910.468192,1113.759247,1085.697685,711.0112601
S12000041,2018,Angus,23.87440058,0.214277075,12.30068185,0.020308678,0.311761781,0,36.72142997,0,7.893843299,7.893843299,131.7533088,2.44131901,120.4529753,887.45682,11.63529552,0.217281127,88.93325133,1242.890251,175.0602766,162.9602742,578.3158808,916.3364316,294.7298301,232.5481209,527.277951,0,0,46.91160273,46.91160273,2778.03151,880.4959806,998.4231049,899.1124242
S12000040,2018,West Lothian,2.587322844,0.087665707,9.590501491,0,0.135339194,0,12.40082924,8.560352528,6.728740583,15.28909311,169.8981221,2.233403638,27.63795829,1487.875582,21.60473043,0.417803656,30.5549442,1740.222545,415.6345529,386.9062819,1061.261572,1863.802407,525.0546569,273.8475828,798.9022397,0,0,48.9894734,48.9894734,4479.606587,1542.070446,1428.055829,1509.480313
S12000039,2018,West Dunbartonshire,0,0.010919209,1.496742644,0,0.037110307,0,1.54477216,0.089654077,1.430819001,1.520473078,47.94779453,1.561196023,7.636275864,522.2261337,0.414627515,0.836703312,8.205967192,588.8286981,105.1770516,97.90731231,492.0974116,695.1817754,189.0387391,135.1635772,324.2023163,0,0,15.87696732,15.87696732,1627.155002,450.8124477,653.7017936,522.6407612
S12000038,2018,Renfrewshire,0.008783418,0.065378126,3.110317059,0,0,0,3.184478603,0.047111513,3.151941759,3.199053273,141.6267607,1.340865243,11.69731543,1255.903874,24.44526261,0.278820574,19.402092,1454.694991,274.8741976,255.8751506,1050.865977,1581.615325,475.9226957,277.9001032,753.8227989,0,0,36.8553141,36.8553141,3833.371961,1169.441855,1383.580969,1280.349137
S12000036,2018,City of Edinburgh,0.499840827,0.48724149,7.305889812,0,0.2209553,0,8.513927429,0.179308165,7.419787298,7.599095463,212.9893583,3.915110896,19.85308788,2653.732569,31.96879427,4.92097229,11.01849681,2938.398389,971.9588019,904.7779201,2776.568895,4653.305617,1459.212659,823.0110188,2282.223677,0,0,86.9188697,86.9188697,9976.959576,3570.180665,3721.077549,2685.701363
S12000035,2018,Argyll and Bute,13.70403852,0.830477587,30.90265554,0,1.304912761,0,46.7420844,0.093704631,16.96608839,17.05979302,200.3635907,7.128579786,126.5005308,695.4194267,5.059050465,55.52654806,124.0156585,1214.013385,73.77847183,68.67897297,321.7988282,464.256273,240.1542603,265.7079463,505.8622065,0,0,55.89934956,55.89934956,2303.833091,785.5792156,817.7753988,700.4784772
S12000034,2018,Aberdeenshire,47.07290915,0.825187251,46.57666165,0,1.988603221,0,96.46336127,11.38697626,27.67938094,39.0663572,390.9028735,9.161973172,558.627694,2182.561879,19.99324354,1.843590496,376.8202452,3539.911499,183.7382264,171.0384123,1063.364932,1418.141571,671.2702357,545.779705,1217.049941,0,0,129.8307677,129.8307677,6440.463497,1866.049233,2371.859141,2202.555122
S12000033,2018,Aberdeen City,2.260371422,0.544284163,4.325613168,0,2.222600624,0,9.352869376,12.37009821,4.187705965,16.55780417,423.8677597,2.116605374,21.08437573,1057.961744,6.53664614,17.17453071,12.15775468,1540.899417,505.7168851,470.7622077,1344.512443,2320.991536,742.494977,379.266358,1121.761335,1.689454592,1.341664143,47.02232334,50.05344209,5059.616403,2194.719193,1800.398819,1064.498391
S12000030,2018,Stirling,2.478370922,0.34351581,7.610853696,0,0.412770495,0,10.84551092,0,4.779638878,4.779638878,63.33440151,4.511807107,62.43831426,993.6101417,21.948262,1.242297073,67.49211919,1214.577343,369.8496717,344.2860088,500.3146497,1214.45033,287.6680213,174.5017616,462.1697829,404.0108276,320.8413196,26.76518444,751.6173317,3658.439937,1866.471131,776.4104026,1015.558404
S12000029,2018,South Lanarkshire,7.220381458,0.203944762,21.62941491,0,0.325755451,0,29.37949658,5.403954409,13.80691611,19.21087052,260.8450702,3.169306687,117.0719326,2578.134553,11.72012258,0.910575165,130.7287688,3102.580329,311.6097009,290.0715303,1893.762366,2495.443598,582.0595772,556.023429,1138.083006,0,0,80.89864562,80.89864562,6865.595946,1592.548565,2683.192704,2589.854675
S12000028,2018,South Ayrshire,30.01196388,0.256804635,9.182330755,0,0.170680612,0,39.62177988,1.542075931,5.769286087,7.311362018,126.8607471,3.038515334,62.81491957,777.8910972,48.76157002,0.276219199,109.2549517,1128.89802,248.3614685,231.1949564,672.7186851,1152.27511,277.9229093,194.6404594,472.5633687,0,0,32.35118426,32.35118426,2833.020825,1028.891293,977.4768652,826.6526672
S12000027,2018,Shetland Islands,5.116748582,0.369913898,7.987406788,0,0.579590645,0,14.05365991,0,4.416176187,4.416176187,138.3720207,4.003565628,62.19601162,148.1778299,0,1.102276781,69.40074032,423.252445,0,0,0,0,88.41635392,95.15445554,183.5708095,0,0,15.11755887,15.11755887,640.4106494,307.3612105,184.871609,148.1778299
S12000026,2018,Scottish Borders,44.76268788,0.257775287,33.59230245,0,0.447934986,0,79.0607006,0.187409274,18.47290879,18.66031807,121.4173187,4.301830237,188.6183586,935.3080119,0.882580824,0.68886873,295.4232417,1546.640211,139.105004,129.4901965,520.0423345,788.6375349,316.6943608,242.3084559,559.0028167,0,0,61.41668775,61.41668775,3053.418269,1052.776628,1064.451048,936.1905927
S12000023,2018,Orkney Islands,3.056742091,0.323713177,14.3284244,0,0.919279487,0,18.62815915,0,7.5200088,7.5200088,64.521809,3.36520136,75.45470295,100.1558053,0,1.801389552,128.6117798,373.9106879,0,0,0,0,58.11876328,79.80350175,137.922265,0,0,18.42555417,18.42555417,556.4066751,260.7186777,195.5321921,100.1558053
S12000021,2018,North Ayrshire,1.801191284,0.19055455,4.827101955,0,0.132958777,0,6.951806565,0.375207339,4.035380156,4.410587495,103.527671,2.417299431,37.37157799,577.3863989,6.316361589,0.280301689,48.66968557,775.9692961,747.1560097,695.5132863,764.6276606,2207.296957,421.057529,235.3299086,656.3874376,753.5706078,598.4408628,38.68279371,1390.694265,5041.71035,3373.133165,1084.874423,583.7027605
S12000020,2018,Moray,41.85739687,0.216035868,17.65935616,0.893581793,0.488810272,0,61.11518096,0,10.0196265,10.0196265,151.5060725,1.860847962,133.4518582,577.5743917,6.447405464,4.253042212,98.2188753,973.3124932,741.1353449,689.9087641,448.9150061,1879.959115,304.4973069,181.1349953,485.6323022,5.472398265,4.345852539,38.95653859,48.77478939,3458.813507,2043.760748,830.1373808,584.9153789
S12000019,2018,Midlothian,3.74925521,0.13686041,9.579111209,0,0.366651218,0,13.83187805,0,5.643315556,5.643315556,59.69581223,2.382970858,29.30867515,522.5851981,0.724064727,0.125006346,23.36506628,638.1867937,89.85402538,83.64339932,500.7523799,674.2498047,210.1775793,135.7347649,345.9123442,0,0,25.6350758,25.6350758,1703.459212,473.4966266,706.6533225,523.3092628
S12000018,2018,Inverclyde,0.003454366,0.031735293,1.257086386,0,0,0,1.292276045,0.042801761,1.297205094,1.340006856,16.78952429,0.374675139,5.038654806,399.1594753,0.528568753,0.406503913,7.967873889,430.2652761,82.87001935,77.14212125,480.8279158,640.8400564,172.4328472,128.8222261,301.2550733,0,0,15.39938025,15.39938025,1390.392069,358.0615565,632.6424684,399.6880441
S12000017,2018,Highland,39.1227321,2.532837724,113.295027,2.904140826,4.084791491,0,161.9395291,0.749637085,59.03004498,59.77968207,496.7824111,22.13707654,587.091962,2135.226803,34.48846731,39.72269433,319.8099324,3635.259347,257.2475632,239.4668527,616.6128733,1113.327289,920.9722242,637.467181,1558.439405,551.5644102,438.0195805,136.3772843,1125.961275,7654.706527,3332.212744,2149.874373,2172.619411
S12000014,2018,Falkirk,0.608495335,0.061653665,9.746353272,0.428825524,0.16338152,0,11.00870932,740.1713186,6.277531497,746.4488501,13808.92359,2.396313247,23.1951061,1364.530525,42.7229114,1.322068313,24.40208213,15267.4926,398.9794343,371.4023495,927.0689153,1697.450699,419.9210191,262.4907563,682.4117754,0,0,37.66528215,37.66528215,18442.47791,15768.35171,1266.443945,1407.682262
S12000013,2018,Na h-Eileanan Siar,12.86753744,0.225238582,22.17631482,0,0.686556453,0,35.95564729,0,11.24134985,11.24134985,94.77677484,1.996273893,127.5321576,153.4906768,5.03540143,1.044823302,37.55007397,421.4261819,2.649143741,2.466037408,18.49484923,23.61003038,65.65562147,86.53989122,152.1955127,0,0,19.92322694,19.92322694,664.351949,219.9180811,285.9077897,158.5260783
S12000011,2018,East Renfrewshire,0.335207827,0.003235257,1.631033126,0,0,0,1.969476209,0.042931366,1.774955597,1.817886963,13.66231651,0.273042999,9.345103002,629.6972366,15.03893152,0.141848668,16.07159525,684.2300746,59.60751173,55.48749637,650.6387194,765.7337275,76.22115707,149.2280379,225.449195,0,0,21.96664913,21.96664913,1701.167009,221.846343,834.5844982,644.7361681
S12000010,2018,East Lothian,527.6010255,0.168132119,12.15143867,0,0.260618926,0,540.1812152,0.469300761,7.186714039,7.6560148,85.35548941,3.921433987,49.97631059,770.2899169,1.889871592,0.662128859,40.15910321,952.2542545,107.4124024,99.98815774,558.8478752,766.2484353,295.6939206,182.9849478,478.6788685,136.3224607,108.2591733,33.12376439,277.7053983,3022.724187,1406.273348,844.2710507,772.1797885
S12000008,2018,East Ayrshire,5.37440951,0.143264388,6.898157899,0,0.449713318,0,12.86554511,0.046852316,4.669096786,4.715949102,95.30375758,1.166979844,37.6957394,861.9833014,19.87774826,0.903794875,101.4037915,1118.335113,158.8601976,147.8799296,746.9480447,1053.688172,238.349952,184.2314015,422.5813535,63.71753914,50.60067192,31.54614902,145.8643601,2758.050493,864.2008536,1011.988589,881.8610497
S12000006,2018,Dumfries and Galloway,27.61571607,0.651466464,34.19765203,0,1.292231525,0,63.75706609,0.432068177,19.45067343,19.88274161,213.5202518,6.067905445,256.1449912,2061.23862,38.33284182,1.577805896,524.4315913,3101.314008,279.9445296,260.595026,646.9677249,1187.507281,534.1815946,314.7960318,848.9776264,0,0,76.46687704,76.46687704,5297.9056,1850.310187,1348.02395,2099.571462
S12000005,2018,Clackmannanshire,0.224251684,0.016697191,2.75374976,0,0.123948423,0,3.118647058,0,1.959996352,1.959996352,19.19776884,0.362377623,9.17189654,238.124355,46.18862135,0.053123479,10.46155552,323.5596984,431.5451873,401.7171882,301.0379168,1134.300292,216.5190877,83.35804795,299.8771356,0,0,14.67088744,14.67088744,1777.486657,1080.221186,412.9524948,284.3129764
